longbourn	48566	1.000000
sanderson	71695	0.939587
trenches	84423	0.709440
bigots	10177	0.939587
blockaded	10856	0.758921
diving	25044	0.613546
snickers	76108	1.000000
commandment	18034	0.851870
ngomas	55904	1.000000
navigate	55305	0.802637
siksika	74894	1.000000
blander	10662	0.847246
dehydrate	22602	0.946628
barmaids	8642	1.000000
kipp	45505	0.934212
exemption	29441	0.833515
buildngs	12887	1.000000
1732	762	0.834107
polyandry	63438	0.939587
boas	11081	0.895729
unpleasant	86834	0.525521
geography	34322	0.539295
periodontal	61313	0.807045
didelot	23836	1.000000
azur	7906	1.000000
knossos	45741	0.895729
c80	13481	1.000000
princeton	64798	0.693750
leopold	47431	0.859613
parishioners	60191	0.829941
barnard	8649	0.786190
commissionaire	18096	0.859998
grecian	35917	0.825897
suffocate	79728	0.772412
cherishing	15959	0.934212
marijuana	50457	0.670806
cou	19985	1.000000
surnamed	80296	1.000000
bioscientist	10357	1.000000
restrained	69296	0.677187
poisionous	63262	1.000000
conjectures	18829	0.847246
rosalee	70579	1.000000
whanged	90126	1.000000
phonetically	61946	1.000000
mandans	50069	0.907526
ararat	6253	0.895729
handpieces	37199	0.939587
lonesomeness	48559	0.939587
pakistanis	59705	0.855454
territoriality	82111	0.957236
maximum	51050	0.472257
duran	26351	1.000000
crevasses	20636	0.895729
thoroughness	82652	0.794615
scums	72805	0.934212
overstocked	59319	0.934212
monosyllabic	53660	1.000000
stenotype	78327	1.000000
bosphorus	11593	1.000000
cenauri	15192	1.000000
morels	53872	1.000000
missi	53033	1.000000
parkowitz	60214	1.000000
tephra	82018	1.000000
masterbuilders	50798	1.000000
splanchnic	77367	0.961075
lavishes	46891	1.000000
manganate	50114	1.000000
discriminate	24462	0.670860
methanolism	52091	1.000000
monolithic	53619	0.815310
indemnification	41534	0.895729
debited	22166	0.675200
charle	15679	1.000000
helen	38160	0.596691
knuckled	45780	0.895729
pitchers	62591	0.732201
arrowsmith	6696	0.851870
actuation	3151	1.000000
electrifying	27257	1.000000
mackinlay	49433	0.934212
bestselling	9921	1.000000
paradoxes	60039	0.873561
fosterite	32637	1.000000
paneloux	59886	0.934212
untitled	87222	0.829941
imperturbably	41040	0.934212
zale	92092	0.946628
gent	34270	0.829941
icg	40508	1.000000
carnis	14448	1.000000
f0r	29995	1.000000
hardcore	37369	1.000000
govindan	35536	1.000000
secesh	72970	1.000000
avalon	7682	1.000000
od	57597	0.901318
stalklike	77933	1.000000
labyrinthine	46242	0.895729
resting	69276	0.502113
rasping	67124	0.791458
anchors	5208	0.784373
depreciataed	23128	1.000000
implant	41059	0.895729
parting	60338	0.653957
syllabary	80726	1.000000
underhill	86074	0.939587
basilio	8836	0.868425
tatters	81500	0.815310
zilbergeld	92242	0.939587
jingling	44128	0.784373
grimwood	36092	1.000000
degraded	22585	0.796514
deepseated	22412	0.934212
earmarks	26595	0.934212
chatelaine	15765	1.000000
armoa	6573	1.000000
allegro	4511	0.935184
starchy	78044	0.778061
accumulator	2918	0.884693
acknowledged	3014	0.602478
territory	82114	0.442377
jailhouse	43703	0.895729
hyer	40303	1.000000
postponement	63922	0.868425
potteries	63992	1.000000
observances	57447	0.802637
radii	66693	0.772146
trembles	84402	0.934212
viciousness	88402	0.868425
impenetrable	40997	0.720538
lu	48914	0.906213
neglectful	55481	0.946628
nexrad	55886	1.000000
sundown	79946	0.674191
watchdogging	89540	1.000000
heirloom	38150	0.868425
farrowing	30400	0.939587
norman	56856	0.633525
orienteerer	58457	1.000000
bionic	10347	0.934212
01	28	0.757263
harappan	37341	0.934212
injects	42118	0.829941
propionate	65271	1.000000
electroncially	27298	1.000000
transitions	84178	0.754909
malutka	49991	1.000000
wahkeetcha	89128	1.000000
winkies	90798	0.829941
quatermain	66343	1.000000
admirer	3373	0.731095
stringbeans	79052	1.000000
blanking	10676	1.000000
confuses	18758	0.829941
present	64542	0.293612
yankee	91679	0.658567
pailful	59654	1.000000
busts	13296	0.901318
mcgurk	51214	0.939587
activitiy	3124	1.000000
shyest	74670	0.934212
alseep	4689	0.895729
tyree	85447	1.000000
carpal	14482	1.000000
balsa	8347	0.835531
cilia	16629	0.693609
commissioners	18099	0.688527
ukranians	85532	1.000000
zhao	92218	1.000000
solus	76514	1.000000
trickster	84528	0.934212
jeweler	44067	0.794615
diploma	24174	0.693172
ephedrine	28416	0.901318
pretests	64656	0.934212
karankawa	44823	1.000000
successions	79632	1.000000
crept	20607	0.516504
silicone	74926	0.815222
dandolo	21792	1.000000
appassionato	5967	1.000000
cigarmakers	16626	1.000000
tonie	83517	0.934212
unrivaled	86985	1.000000
unsupportive	87167	1.000000
disarrangement	24309	0.934212
warbler	89347	1.000000
1427	415	1.000000
perusing	61554	1.000000
1023	123	0.934212
bodin	11157	1.000000
forgiving	32496	0.815310
authorize	7588	0.758921
noninstances	56543	1.000000
depends	23062	0.368189
pulsated	65837	1.000000
smacked	75844	0.742974
disconcerting	24394	0.851870
lorna	48723	0.772044
highbrows	38702	1.000000
legitimated	47263	0.934212
kleenex	45612	0.834107
geppetto	34368	1.000000
inconsistently	41437	1.000000
rivetless	70155	1.000000
sessions	73652	0.587315
overplaying	59212	1.000000
emollient	27687	1.000000
tweets	85277	1.000000
algolian	4391	1.000000
laminar	46452	1.000000
purchasers	65947	0.784373
wanton	89332	0.781458
bouvines	11746	1.000000
mavis	51025	0.930181
parthians	60298	0.939587
prevailed	64673	0.620297
arthropods	6739	0.710514
handgun	37159	0.868425
hysterically	40436	0.868425
motorized	54117	0.852903
nora	56828	0.767680
beezus	9334	0.670917
styli	79278	0.939587
1945	1034	0.543242
rueful	70944	0.847246
1541	530	0.851870
ble	10729	1.000000
languid	46598	0.781458
companionway	18217	0.851870
planes	62745	0.514768
sizzled	75273	0.847246
deviate	23572	0.751746
quinine	66482	0.810983
whittier	90388	0.860664
analogous	5137	0.680404
nini	56149	1.000000
covariance	20214	1.000000
nana	55037	0.775085
rarest	67096	0.815310
correctional	19805	1.000000
hispaniola	38938	0.718537
ramblers	66930	1.000000
dossiers	25519	0.939587
restrictions	69306	0.570668
grafting	35630	0.834107
jewry	44080	0.946628
ferrum	30893	0.895729
hargensen	37419	0.895729
aversion	7711	0.737514
frogmen	33141	1.000000
manet	50100	0.895729
nogales	56289	0.934212
poky	63284	1.000000
goodger	35341	1.000000
manifold	50165	0.738780
principe	64806	1.000000
resilient	69141	0.851870
skillets	75353	0.909808
facings	30060	0.873561
chaka	15457	1.000000
burgling	13121	1.000000
sutton	80417	0.823890
examinees	29287	0.946628
fidelia	31053	1.000000
broderson	12471	1.000000
infarction	41828	0.946628
tupac	85104	1.000000
merrill	51910	0.835531
zen	92182	0.895729
dulcinea	26212	0.800849
slumps	75818	0.934212
anthropometric	5613	1.000000
enforced	28038	0.567486
clamoured	16849	1.000000
eggnog	27044	0.934212
wembley	89972	1.000000
contract	19274	0.484238
ravenously	67230	1.000000
jenny	43981	0.612243
condensing	18590	0.756556
carmack	14422	1.000000
huffed	39893	0.873561
624	1976	1.000000
incoordination	41456	0.934212
rodeur	70330	1.000000
cannes	14004	1.000000
finder	31251	0.760391
classifies	16944	0.746575
huse	40159	1.000000
meningococcus	51754	0.895729
piz	62650	0.934212
democles	22841	0.934605
ramsay	66967	0.939587
semihushed	73317	1.000000
conelike	18642	0.934212
ecological	26789	0.647556
ds	26091	0.934212
phenotypically	61813	1.000000
originate	58470	0.657517
antismog	5755	1.000000
bemusement	9593	0.934212
calomel	13782	0.934212
319	1451	0.895729
chumley	16554	1.000000
outlawed	58859	0.665138
supplant	80160	0.934212
hoom	39451	1.000000
penicillamine	61034	1.000000
feelin	30699	0.806077
malvern	49993	0.934212
livid	48250	0.829941
witnessing	90961	0.784373
venezky	88115	1.000000
recongized	67719	1.000000
captial	14194	0.934212
rebillion	67510	1.000000
depositary	23104	1.000000
lame	46436	0.647475
millville	52604	1.000000
grum	36323	1.000000
impair	40945	0.738835
farnum	30382	0.904006
carbonaceous	14265	1.000000
remarked	68582	0.493743
tesser	82140	0.901318
cameraman	13841	0.819084
narciso	55115	1.000000
gaudy	34031	0.736849
axolemma	7847	1.000000
camped	13876	0.612531
quinbus	66477	1.000000
riverhead	70142	0.939587
fibrinolysis	31021	1.000000
littel	48195	0.934212
intendants	42528	0.939587
applicable	6038	0.632572
bennetts	9692	0.939587
parchesi	60135	1.000000
shakiness	73835	0.895729
kirkgordon	45525	1.000000
intersubjective	42842	1.000000
feasibly	30612	1.000000
contaminants	19165	0.852903
punic	65892	0.895729
azarnoff	7882	1.000000
propeller	65243	0.693080
45th	1696	1.000000
286	1355	0.815310
astoundingly	7147	0.934212
marshalled	50607	0.934212
concluded	18539	0.497035
045	56	0.934212
harilal	37426	0.966892
orton	58573	0.939587
carta	14560	0.845425
kerchunk	45118	1.000000
padorin	59607	1.000000
breath	12130	0.393519
frenchmen	32960	0.698772
sowerby	76866	1.000000
tokenism	83400	1.000000
tord	83650	1.000000
transverse	84257	0.763528
v	87648	0.489387
verandas	88179	0.895729
auctions	7434	0.895729
sandstrips	71726	1.000000
stabber	77813	1.000000
trayful	84331	1.000000
medes	51406	0.893041
subcompartments	79336	1.000000
uncorrected	85942	0.934212
warmers	89396	0.895729
writ	91456	0.795292
dary	21933	1.000000
felling	30757	0.802637
balder	8250	1.000000
occurences	57542	1.000000
startle	78088	0.784373
joyed	44394	1.000000
stutterer	79267	0.934212
torments	83667	0.819084
icily	40521	0.934212
caliban	13704	1.000000
comtemplating	18444	1.000000
ligatures	47812	0.895729
manservant	50239	1.000000
highwayman	38740	0.859998
titrated	83269	0.851978
burnham	13158	0.847246
pigheaded	62301	1.000000
beauties	9178	0.702405
squeaked	77723	0.681607
tunnelled	85094	1.000000
pittman	62628	0.952506
raton	67189	1.000000
gaffer	33552	1.000000
maffeo	49550	0.868425
mario	50476	0.831330
indian	41579	0.375739
arry	6701	1.000000
intervened	42856	0.708126
cuillins	21142	1.000000
jurisdiction	44586	0.635337
freeborn	32889	0.895729
karaite	44813	1.000000
encrustations	27883	0.895729
measuring	51352	0.471343
shears	74015	0.741341
591	1903	0.873561
350	1505	0.599277
lumberyards	49068	0.868425
burry	13195	1.000000
chamar	15492	1.000000
hastily	37614	0.554509
adrenergic	3444	1.000000
crito	20750	1.000000
mobbing	53232	1.000000
livestock	48249	0.580061
basting	8885	0.791458
peut	61711	1.000000
choy	16432	0.934212
lovelier	48822	0.802637
preble	64184	0.847246
hyperstimulation	40355	1.000000
baya	9014	1.000000
kazakh	44940	0.939587
university	86639	0.412687
1754	789	0.726824
apme	5910	1.000000
transcendentalists	84105	1.000000
alma	4615	0.841207
tenuous	82003	0.815310
prayer	64150	0.562687
rrround	70860	1.000000
mogollon	53348	0.873561
attaching	7328	0.678681
obvious	57502	0.422347
pleasured	62950	1.000000
enki	28126	1.000000
magrathea	49664	0.934212
armamentarium	6542	0.934212
enlightment	28145	1.000000
cruising	20967	0.712605
ashkenazim	6892	0.939587
gomshott	35295	1.000000
confers	18664	0.829941
bluefish	10994	0.901318
lax	46941	0.829941
ooops	58093	0.934212
kliazma	45623	1.000000
calcic	13661	1.000000
desdemona	23259	0.934212
asses	7023	0.826215
unreconciled	86935	0.934212
lookng	48632	1.000000
desist	23317	0.819084
decease	22205	0.934212
auxilliary	7661	1.000000
skin	75367	0.379533
snakehead	76041	1.000000
peaceful	60747	0.487990
peevishly	60916	1.000000
subgroups	79379	0.846706
unblinking	85762	0.815310
snowcaps	76192	1.000000
essayist	28820	0.791458
midshipmen	52395	1.000000
lustrously	49185	1.000000
deerhorn	22418	1.000000
screen	72679	0.483513
misquoted	53013	0.934212
tieh	82985	1.000000
triumphing	84656	0.934212
nip	56160	0.742974
piteous	62600	0.791458
potties	63997	1.000000
asano	6815	1.000000
nurturance	57224	0.847246
abri	2641	1.000000
4400	1664	0.934212
amphitheater	5040	0.769290
herblike	38383	1.000000
sensitive	73426	0.475199
windmiller	90727	1.000000
ambush	4865	0.708126
bluer	11005	0.847246
cheekboned	15859	1.000000
marketability	50503	1.000000
waterfalls	89585	0.646684
linger	48002	0.711039
lorenzo	48711	0.780650
controlled	19336	0.391049
shimmers	74224	1.000000
handles	37185	0.586658
footbridge	32264	0.847246
pleads	62930	0.834107
kern	45128	0.934212
postmarital	63900	0.895729
prone	65195	0.643827
1350	356	0.868425
moseying	54009	1.000000
panoramas	59918	0.873561
angular	5365	0.666218
disquiets	24779	1.000000
dilapidated	23996	0.802637
desjardin	23319	0.939587
caricature	14386	0.791458
plowshare	63063	1.000000
dearlys	22124	1.000000
donovan	25390	0.852903
arshalous	6712	1.000000
brogans	12478	1.000000
abdicate	2507	0.847246
proliferations	65137	1.000000
plaintiffs	62724	0.876321
bric	12240	1.000000
interposition	42765	0.895729
manifestly	50160	0.829941
familias	30251	1.000000
tamerlane	81226	1.000000
cloud	17291	0.472000
umiak	85609	1.000000
victorious	88425	0.633306
pall	59770	0.758921
parole	60252	0.815310
dowser	25665	0.949725
ineffective	41748	0.668572
demoted	22896	0.829941
dumpty	26263	0.914555
overinvest	59163	1.000000
chiricahuas	16232	0.895729
cryptonym	21046	1.000000
novemeber	57046	0.934212
prohaska	65100	1.000000
methanal	52088	1.000000
reappraisal	67437	0.952506
slippedone	75688	1.000000
tiggers	83007	1.000000
pessimists	61590	0.895729
humphrey	40029	0.692078
meekly	51485	0.745073
recounted	67762	0.758921
redounded	67934	0.934212
birthdate	10429	1.000000
unfortuantely	86403	1.000000
voluntarism	88914	1.000000
jor	44310	1.000000
basses	8864	0.939587
battles	8977	0.538703
forgo	32497	0.901318
dysentery	26507	0.745073
lassen	46733	0.882077
neophyte	55598	0.934212
passel	60397	0.934212
perimeter	61299	0.718585
cram	20399	0.895729
huelsman	39887	1.000000
outsmart	58941	0.934212
summmer	79896	1.000000
peroxided	61408	1.000000
possibilty	63849	1.000000
wryly	91493	0.847246
yorba	91923	1.000000
braveries	12031	1.000000
teed	81715	0.934212
panacea	59847	0.868425
leo	47406	0.663785
liftback	47796	1.000000
radd	66662	1.000000
scudding	72774	0.829941
creepy	20581	0.784373
jan	43755	0.641511
lucretius	48986	0.936123
convolutions	19432	0.934212
portions	63773	0.556108
portico	63769	1.000000
touchstones	83802	1.000000
shewing	74171	1.000000
occluding	57519	1.000000
antibiotic	5629	0.732201
undistorted	86232	1.000000
milky	52536	0.612098
lifelong	47779	0.647475
pilgims	62346	1.000000
misplaced	53006	0.709004
bannack	8456	1.000000
outsize	58937	0.934212
volumn	88910	1.000000
meats	51360	0.610581
waterfull	89591	1.000000
suckling	79667	0.868425
weightlifting	89874	1.000000
glaces	34771	1.000000
furdell	33399	0.934212
elson	27493	1.000000
condom	18610	0.939587
myklebust	54841	1.000000
emplacement	27732	1.000000
hoh	39133	0.946628
airlessness	4070	1.000000
nongenetic	56518	0.934212
chron	16493	1.000000
accordion	2872	0.806077
forcible	32348	0.802637
swimsuits	80636	0.901318
livret	48260	1.000000
disorganization	24667	0.749523
congregation	18798	0.693568
truman	84833	0.656274
truss	84853	0.849183
genera	34182	0.750852
inbreeding	41296	1.000000
4p	1772	1.000000
interlocks	42694	1.000000
locomotion	48409	0.739236
logging	48470	0.752489
bordelles	11508	0.934212
muchachas	54296	1.000000
brazen	12050	0.834107
midston	52400	1.000000
hindenburg	38832	0.820697
porfiry	63710	0.889094
cortices	19885	1.000000
eaceworm	26544	1.000000
inconceivable	41421	0.802637
sewage	73723	0.607708
cauterize	14986	1.000000
slush	75832	0.746575
fidget	31058	1.000000
toomey	83558	0.934212
backlash	8025	0.896651
amesbury	4928	1.000000
pragmatism	64116	0.934212
trillions	84569	0.775951
impinge	41050	0.829941
jewels	44076	0.569263
reprehensible	68903	0.895729
underemphasize	86044	1.000000
assassinate	6981	0.934212
bmr	11060	0.901318
yapping	91692	0.901318
zippy	92280	1.000000
tusk	85228	0.868425
behemoth	9412	1.000000
burges	13108	1.000000
tantrum	81324	0.895729
aeries	3577	1.000000
career	14341	0.435024
kareen	44830	1.000000
ameslan	4929	0.901318
26003	1311	1.000000
monstrosity	53685	0.868425
nubia	57112	0.901318
fflewddur	30987	0.881474
scrollworks	72728	1.000000
rubberized	70875	1.000000
antonin	5793	1.000000
apposition	6070	0.934212
alcor	4267	0.904686
edged	26863	0.601948
ventriloquist	88153	0.895729
accompli	2856	1.000000
anaphase	5161	0.874632
blemish	10764	0.868425
cheapest	15816	0.705950
lascar	46712	1.000000
liddell	47733	0.939587
electrum	27319	1.000000
reprobate	68946	0.934212
transformational	84149	0.868425
baloo	8344	0.864833
demographic	22860	0.740290
novaya	57034	1.000000
chumps	16557	1.000000
sounder	76778	0.801738
hejaz	38157	1.000000
atomizing	7287	1.000000
belaitee	9452	1.000000
decentralize	22229	0.868425
ethnology	28952	0.934212
proper	65251	0.374672
evrey	29241	0.934212
roanoke	70211	0.764978
suddeness	79684	1.000000
naturalness	55259	0.847246
terperature	82073	1.000000
tones	83502	0.602709
residuary	69128	1.000000
enlarged	28134	0.572235
mcnaught	51260	1.000000
couscous	20200	0.934212
rambaldi	66922	1.000000
ll	48273	0.255321
cochrane	17506	0.825897
shungopovi	74634	0.909293
mutter	54782	0.730190
vorkuta	88947	0.934212
procedural	64919	0.731690
newtown	55882	0.939587
ghent	34519	0.838218
whorl	90456	0.939587
abduction	2517	0.901318
had	36818	0.090388
counting	20120	0.523860
blurts	11046	1.000000
ominously	57956	0.781458
mitotic	53133	0.806077
engraved	28084	0.700890
perla	61357	0.946628
biases	10069	0.748371
accustom	2937	0.815310
landsats	46553	1.000000
pitchin	62596	0.934212
menands	51711	1.000000
voltaic	88896	0.851870
bulkhead	12919	0.895729
signposts	74880	0.851870
flutist	32064	1.000000
sasi	71900	1.000000
selections	73208	0.638156
hearths	37970	0.895729
sience	74802	1.000000
substituent	79545	1.000000
cheers	15884	0.650619
oracle	58283	0.793319
eeing	26956	1.000000
patentleather	60496	1.000000
syra	80871	1.000000
adders	3217	1.000000
carbohydrates	14262	0.576219
futhermore	33480	0.847246
exempt	29438	0.715574
amun	5081	1.000000
bargained	8597	0.784373
picofarad	62215	1.000000
diffidently	23920	0.895729
demogogic	22857	0.934212
sabrinas	71229	1.000000
dynamited	26486	0.934212
skysurfer	75461	0.849936
garrick	33911	1.000000
neurosis	55742	0.758921
shallowed	73849	0.934212
leat	47092	1.000000
sone	76606	1.000000
spectroscopes	77125	0.815310
undesirables	86202	0.847246
windrower	90742	1.000000
decoding	22308	0.764965
eugenia	29007	0.934212
graciela	35582	0.934212
swirly	80661	0.895729
footlights	32280	0.868425
pemberley	60984	0.934212
rialto	69775	1.000000
adolphus	3412	1.000000
andthis	5271	1.000000
hemlines	38265	1.000000
yowl	91982	1.000000
feltings	30772	1.000000
refrained	68126	0.802637
golfed	35270	1.000000
correctable	19801	1.000000
consigns	18988	1.000000
sangamon	71741	1.000000
bitterly	10495	0.542499
shrill	74561	0.595888
bloodletting	10904	0.934212
beheading	9410	1.000000
dailies	21675	0.815310
gassendi	33970	1.000000
klines	45632	1.000000
reims	68334	1.000000
sikorsky	74893	1.000000
undependable	85999	0.868425
copyrights	19609	0.868425
jews	44081	0.530569
realised	67379	0.706624
abstractness	2712	0.934212
joughin	44355	1.000000
roughen	70716	1.000000
tranlcypromine	84075	1.000000
barbaric	8528	0.713392
stargazer	78054	1.000000
elkins	27416	0.946628
malalignment	49864	1.000000
motu	54133	1.000000
inhalator	42050	1.000000
milltown	52603	1.000000
farragut	30386	1.000000
impaled	40952	0.895729
coulter	20016	0.868425
infirm	41886	0.791458
instigation	42387	0.934212
introduces	42978	0.642975
navigator	55310	0.684018
1967	1065	0.551590
1563	554	1.000000
kickboard	45272	1.000000
rationalizes	67180	0.895729
saucebox	71993	1.000000
sparkle	76960	0.708126
lesions	47473	0.781458
superimpose	80065	1.000000
ocelli	57560	0.939587
aquatint	6197	1.000000
hough	39710	1.000000
astride	7152	0.698366
resemblances	69079	0.790740
susceptible	80367	0.610639
gaslighter	33952	1.000000
unifying	86534	0.716006
mirroring	52863	0.868425
rootless	70550	0.851870
korean	45914	0.649082
overruled	59254	0.847246
overspend	59296	0.934212
retarding	69374	0.829941
fairyland	30156	0.781458
stolidly	78658	0.934212
tolbert	83409	1.000000
warpath	89421	0.791458
electrocardiograph	27265	0.895729
installment	42371	0.752627
idealized	40554	0.705017
underwrites	86193	1.000000
bramante	11953	0.909808
demolished	22865	0.742974
bellman	9542	0.914756
jaundice	43845	0.943217
ontario	58047	0.664448
jealousies	43891	0.802637
breadth	12082	0.648384
banded	8391	0.712921
fawning	30566	0.895729
logarithm	48461	0.934212
minor	52785	0.488956
motheaten	54056	1.000000
hedwig	38070	1.000000
marshfield	50613	1.000000
pronunciation	65214	0.662637
dj	25083	1.000000
rivera	70132	0.848032
profoud	65050	1.000000
sublime	79404	0.753296
retailing	69352	0.722842
lauderdale	46823	0.882077
redress	67940	0.732201
degenerates	22580	1.000000
adad	3173	1.000000
input	42230	0.537801
participal	60303	1.000000
characterizing	15637	0.847246
evaporator	29134	0.946628
lycaon	49233	0.918379
unable	85633	0.419816
learnedly	47067	0.895729
meanness	51334	0.768319
blotted	10943	0.736849
prolabor	65125	1.000000
comparator	18224	1.000000
hoorn	39463	1.000000
pussick	66068	1.000000
assays	6993	1.000000
hollyhocks	39226	0.934212
tinton	83189	1.000000
983	2380	1.000000
snugly	76258	0.738835
treeoids	84387	1.000000
742	2126	1.000000
enwrought	28388	1.000000
soy	76872	0.815310
trennant	84431	1.000000
hayforks	37775	1.000000
fecl3	30653	1.000000
extrasomatically	29884	1.000000
liver	48236	0.556442
reflect	68075	0.476725
slaty	75535	1.000000
stockman	78616	0.837251
untucked	87250	0.895729
scarborough	72209	0.834107
ottawas	58714	0.873800
pluralist	63129	0.847246
upcurrent	87346	1.000000
wahoo	89130	0.873561
staring	78056	0.460203
conqueror	18905	0.638703
protectorate	65406	0.756556
e5	26530	1.000000
irmgard	43226	1.000000
678	2041	0.934212
rhineland	69727	0.802637
singeing	75091	0.895729
stanine	78002	1.000000
warp	89418	0.733168
437	1659	0.934212
unchanging	85821	0.683735
bocaze	11134	1.000000
jins	44136	1.000000
goodbye	35334	0.654427
ardens	6373	1.000000
opec	58127	0.750478
outdoors	58802	0.521039
cheremetievo	15955	1.000000
hennessey	38322	0.868425
compliance	18332	0.649797
talked	81166	0.378495
wert	90016	1.000000
rationalization	67176	0.781265
sumach	79856	0.934212
undrawn	86246	1.000000
clamor	16844	0.702531
alamos	4174	0.829941
brommel	12507	1.000000
directed	24207	0.449709
stickpin	78476	0.946628
sweden	80552	0.590485
boosters	11473	0.829941
climaxed	17131	0.815310
seismograms	73178	1.000000
crack	20347	0.504024
halas	36941	0.939587
prematurity	64419	0.934212
thingummy	82545	1.000000
forty	32611	0.404827
preset	64567	0.786920
hawked	37739	0.934212
pru	65566	1.000000
resurfaced	69331	1.000000
shoplifters	74398	0.939587
betoken	9954	0.934212
closely	17253	0.375144
gymnasts	36704	0.895729
avocational	7745	0.934212
machete	49401	0.851870
herzl	38517	0.934212
anaheim	5127	0.939587
bristly	12393	0.764153
infertility	41859	0.860972
blocks	10871	0.464379
aubigny	7423	1.000000
outfit	58816	0.626670
interrelatedness	42790	0.895729
philanthropy	61845	1.000000
calisher	13730	1.000000
ventilator	88140	0.940790
163	636	0.815310
medial	51412	0.819770
subadult	79308	1.000000
duso	26386	1.000000
pawley	60673	1.000000
burs	13196	0.860656
disc	24337	0.632928
leighton	47303	1.000000
swindler	80638	1.000000
greenhouse	35950	0.709375
prester	64614	0.909808
wagon	89115	0.474395
enticements	28280	0.934212
hilsman	38807	1.000000
askance	6920	0.868425
indiscreet	41628	0.895729
stoneflies	78688	1.000000
brailsford	11920	0.895729
carmelo	14426	1.000000
gopa	35403	0.939587
harrying	37531	1.000000
hater	37639	0.847246
duras	26356	0.868425
figueroa	31133	0.934212
onwards	58055	0.895729
institute	42403	0.550606
corrasion	19799	1.000000
lamberj	46425	1.000000
aggreeably	3842	1.000000
endospores	27975	1.000000
sau	71989	1.000000
spuds	77637	0.934212
wail	89137	0.676115
estonians	28883	1.000000
hems	38288	0.801186
jeoparidzed	43991	1.000000
pease	60797	0.934212
bleak	10737	0.626824
taitu	81106	1.000000
jesuits	44045	0.835531
flywheel	32095	0.799621
appreciated	6088	0.611987
gala	33597	0.829941
freewheeling	32928	1.000000
glammered	34800	1.000000
cleanup	17014	0.829941
accumulates	2913	0.706624
earful	26573	0.934212
ephemeral	28417	0.895729
chemicst	15926	1.000000
hector	38053	0.740999
astronomers	7170	0.565991
mehmed	51540	0.934212
thurston	82891	0.851069
exemplifying	29437	1.000000
calcified	13664	0.934212
liqvid	48115	1.000000
austins	7557	0.934212
fakes	30170	0.829941
dedlocks	22371	1.000000
sideward	74770	0.895729
cppc	20325	1.000000
sunburnt	79926	0.847246
1776	816	0.582820
washed	89477	0.447604
winsyatt	90833	1.000000
individualistic	41654	0.768319
objectless	57390	1.000000
interstadial	42833	1.000000
breather	12135	0.934212
dorfsman	25469	1.000000
transworld	84263	1.000000
cutlery	21443	1.000000
inductors	41716	0.841738
jobbers	44171	0.895729
yeah	91744	0.513585
porn	63723	0.934212
strobel	79085	1.000000
aflutter	3709	1.000000
brushup	12693	1.000000
centralization	15249	0.703785
coppino	19582	1.000000
unbending	85752	1.000000
chicken	16060	0.498344
blocs	10873	0.829941
civility	16785	0.847246
mantelpiece	50258	0.732201
denoting	22968	0.895729
stagflation	77875	0.876321
starship	78079	0.806077
dully	26224	0.756556
eigenvector	27102	1.000000
thrilled	82737	0.657282
purgation	65962	1.000000
compositionist	18366	1.000000
neuronal	55731	1.000000
airy	4103	0.736528
bunche	13009	0.934212
cura	21254	1.000000
dismaying	24641	0.895729
mortars	53959	0.786297
1890	961	0.571909
agglutinated	3828	1.000000
parasitism	60111	0.847246
deadlier	22083	0.939587
grandmotherly	35706	0.934212
scavenged	72259	0.851870
toboso	83340	0.825897
galore	33689	0.934212
fenwick	30818	0.835531
unspeaking	87112	0.868425
juveniles	44634	0.747434
rinds	69996	0.895729
buckwheat	12797	0.851266
finches	31246	0.840834
elderly	27210	0.563030
owwwww	59434	1.000000
greg	35980	0.757581
coni	18815	1.000000
emptying	27771	0.747409
discovering	24445	0.579890
fiberglass	31011	0.748632
hso3	39832	1.000000
rewelding	69663	0.934212
overdoses	59075	0.847246
pulpit	65829	0.723570
interacted	42564	0.868425
scooped	72541	0.652285
steamcars	78221	1.000000
confessedly	18667	1.000000
revolt	69624	0.565232
dordogne	25466	0.946628
uninjured	86567	0.847246
differ	23892	0.443601
meson	51969	0.869229
neofeudalism	55587	1.000000
priests	64751	0.558675
widgets	90513	0.911279
winemakers	90765	1.000000
decelerate	22214	0.934212
lingerer	48004	1.000000
mercenary	51824	0.847246
imo	40936	0.924421
raff	66742	0.930181
rosado	70578	1.000000
scheduled	72297	0.591995
serviettes	73632	1.000000
shrewish	74552	0.934212
squinty	77764	0.895729
baying	9024	0.868425
researcher	69066	0.646353
kitt	45570	1.000000
mgm	52184	1.000000
kridlarssuark	46023	1.000000
penmen	61060	1.000000
penalizes	60993	0.868425
kcl	44953	1.000000
methaqualone	52092	1.000000
citizenry	16758	0.715670
shrike	74560	0.917658
discharging	24353	0.727463
lading	46308	0.939587
fundamentalism	33352	0.901318
marilyn	50462	0.799629
agranulocytes	3918	1.000000
amateur	4804	0.616984
mentalistic	51781	1.000000
cnh2n	17387	0.957236
terrorized	82121	0.847246
22b	1233	0.934212
toronto	83678	0.704802
troezen	84684	1.000000
jests	44042	1.000000
vintages	88593	0.895729
mamma	50009	0.698648
herran	38487	1.000000
dabs	21613	0.868425
narcissa	55116	0.939587
ownlife	59430	1.000000
dyak	26456	1.000000
squiremaster	77767	1.000000
anabaptist	5104	0.934212
vivian	88780	0.883493
